X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-118.154663756773,34.0175033967091,63750,211,,Health and Mental Health,Hospitals and Medical Centers,,,Enki - Youth And Family Services - Margarita Mendez Center,1000 Goodrich Blvd,,City of Commerce,CA,"Monday, 9:00am to 6:00pm; Friday, 8:00am to 5:00pm; Tuesday, Wednesday, and Thursday, 10:00am to 7:00pm; and Saturday, 8:00am to 4:30pm. ",Intake Call Center for all sites Service/Intake (866) 227-1302,www.ehrs.com,,,70816,The agency provides mental health services for adults in the East Los Angeles area.,90022,http://egis3.lacounty.gov/lms/?p=70816,publish,34.01750343,-118.1546637,2010/11/01 11:50:56+00,,,6514801.38169388,1828786.26822898
-118.463813456218,34.2281012360859,63980,211,,Health and Mental Health,Hospitals and Medical Centers,,,Mission City Community Network Inc,15206 Parthenia St,,North Hills,CA, ,"Service/Intake and Administration (818) 895-3100,  FAX (818) 893-9464",www.mccn.org,,,70926,The agency provides health services for people of all ages in the Northeast San Fernando Valley area.,91343,http://egis3.lacounty.gov/lms/?p=70926,publish,34.22810127,-118.4638134,2010/11/01 11:50:56+00,,,6421471.41546705,1905714.15472722
-118.30380475576,34.0636999169895,64078,211,,Health and Mental Health,Hospitals and Medical Centers,,,"Korean Health, Education, Information And Research Center",3727 W 6Th St,Suite 230,Los Angeles,CA,"Monday through Friday, 8:30am to 5:30pm. ","FAX (213) 637-1075,  Service/Intake and Administration (213) 637-1080",www.lakheir.org,,,70963,"The agency provides adult day care, advocacy, health services and services for older adults primarily for the Korean community in the Koreatown area of Los Angeles.",90020,http://egis3.lacounty.gov/lms/?p=70963,publish,34.06369995,-118.3038047,2010/11/01 11:50:56+00,,,6469656.93654989,1845701.08184023
-118.085145456696,34.1410480271093,64376,211,,Health and Mental Health,Hospitals and Medical Centers,,,Community Health Alliance Of Pasadena - Del Mar Health Center,3160 E Del  Mar Blvd,,Pasadena,CA,"Monday through Friday, 8:00am to 7:00pm; Third Friday of the Month, 8:00am to 12:00pm. ",Central Intake for all clinics Service/Intake and Administration (626) 398-6300,www.chapcare.org,,,71143,"The agency provides health services for residents of Altadena, Pasadena and Sierra Madre.",91107,http://egis3.lacounty.gov/lms/?p=71143,publish,34.14104806,-118.0851454,2010/11/01 11:50:56+00,,,6535906.12983863,1873721.37192814
-118.444495045678,34.2766550863978,64413,211,,Health and Mental Health,Hospitals and Medical Centers,,,Mission Community Hospital - San Fernando Campus For Health And Education,700 Chatsworth Dr,,San Fernando,CA,"Monday through Thursday, 8:30am to 5:30pm. ","General Information Service/Intake and Administration (818) 365-5059, Dental Health Services Service/Intake (818) 837-0398, Project ALTO Diabetes Education Service/Intake (818) 361-0428, Vision Heatlh Services Service/Intake (818) 838-1341

",http://www.mchonline.org/,,,71162,"Owned and operated by Deanco Healthcare, LLC, Mission Community Hospital has been providing high-quality healthcare in the San Fernando Valley community for more than 50 years. Mission Community provides a full range of medical, surgical and mental health care, including 24-hour emergency services.",91340,http://egis3.lacounty.gov/lms/?p=71162,publish,34.27665512,-118.44449499,2016/02/01 16:10:25+00,,,6427388.97285764,1923357.22672448
-118.131606956865,34.1712386571863,64547,211,,Health and Mental Health,Hospitals and Medical Centers,,,Urdc Human Services Corporation - Bill Moore Community Health Clinic,1460 N Lake Ave,Suite 105,Pasadena,CA,"Monday, 9:00am to 1:00pm for children, 5:00pm to 9:00pm for adults; Tuesday, 1:00pm to 5:00pm; Wednesday, 5:00pm to 9:00pm; 1st and 3rd Thursday of the month, 1:00pm to 5:00pm; 2nd and 4th Thursday of the month, 5:00pm to 9:00pm; Friday, 5:00pm to 9:00pm; Saturday, 9:00am to 2:00pm. ","Service/Intake and Administration (626) 398-3796,  FAX (626) 398-3895",,,,71235,"The agency provides health services for to low-income children, adults and seniors who live in the West San Gabriel Valley, Eagle Rock, El Sereno, Highland Park, Burbank, Glendale and Monrovia.",91104,http://egis3.lacounty.gov/lms/?p=71235,publish,34.17123869,-118.1316069,2010/11/01 11:50:56+00,,,6521861.70812438,1884723.44047515
-117.993182256553,34.1484340769099,64552,211,,Health and Mental Health,Hospitals and Medical Centers,,,Urdc Human Services Corporation - Bill Moore Community Health Clinic - Monrovia,513 E Lime Ave,Suite 101,Monrovia,CA,"Monday through Friday, 10:00am to 1:00pm. ",Service/Intake (626) 249-0850,,,,71236,"The agency provides health services for to low-income children, adults and seniors who live in the West San Gabriel Valley, Eagle Rock, El Sereno, Highland Park, Burbank, Glendale and Monrovia.",91016,http://egis3.lacounty.gov/lms/?p=71236,publish,34.14843411,-117.9931822,2010/11/01 11:50:56+00,,,6563733.14701913,1876398.44990732
-117.88744055743,34.0030238172907,64586,211,,Health and Mental Health,Hospitals and Medical Centers,,,Smartclinic Urgent Care,2707 E Valley Blvd,Suite 116,West Covina,CA,"Monday through Friday, 9:00am to 8:00pm; and Saturday and Sunday, 9:00am to 5:00pm. ","Service/Intake (626) 581-1000,  FAX (626) 581-1007",http://mysmartclinic.com,,,71254,SmartClinic is a state of the art facility that specializes in all your urgent care needs. SmartClinic staff are highly trained and specialize in urgent care services. Please refer to our services section for list of conditions we can care for.,91792,http://egis3.lacounty.gov/lms/?p=71254,publish,34.00302385,-117.8874405,2016/02/05 10:28:07+00,,,6595786.01992114,1823499.90314557
-118.085144556967,34.1419284470535,64592,211,,Health and Mental Health,Hospitals and Medical Centers,,,Pasadena Community Urgent Care,3160 E Del  Mar Blvd,Suite 110,Pasadena,CA,7 Days a Week: 7:00 a.m. to 10:00 p.m,"Service/Intake (626) 270-2400,  FAX (626) 270-2499",http://huntingtonmedical.com/urgent-care/,,,71256,"The Pasadena Community Urgent Care Center is staffed by Huntington Medical Foundation physicians and is supported by Huntington Hospital — two of Pasadena’s most trusted healthcare organizations.

Our Urgent Care Center has 11 examination rooms, procedure rooms, testing laboratories and mobile x-ray equipment. We provide peace of mind, easy access and a much-needed service not found anywhere else in the Pasadena community",91107,http://egis3.lacounty.gov/lms/?p=71256,publish,34.14192848,-118.0851445,2016/02/05 09:47:46+00,,,6535906.67347272,1874041.77253406
-118.144470556744,34.5834486762675,64610,211,,Health and Mental Health,Hospitals and Medical Centers,,,Palmdale Regional Medical Center,38600 Medical Center Dr,,Palmdale,CA,"Monday through Sunday, 24 hours per day. ","Service/Intake and Administration (661) 382-5000, Physician Referrals Service/Intake (800) 851-9780",www.palmdaleregional.com/,,,71264,"The Regional Medical center provides hospital services for people of all ages in the Antelope Valley, Santa Clarita Valley, and surrounding communities.",93551,http://egis3.lacounty.gov/lms/?p=71264,publish,34.58344871,-118.1444705,2010/11/01 11:50:56+00,,,6518186.3135723,2034740.25527032
-117.963418297132,34.0868460866549,64893,211,,Health and Mental Health,Hospitals and Medical Centers,, City of Baldwin Park,City Of Baldwin Park Department Of Recreation And Community Services - Julia McNeill Senior Center,4100 Baldwin Park Blvd,,Baldwin Park,CA," Monday through Thursday 7:00 am to 2:00 pm; Friday, 7:00 am to 12:00 pm.    (Cooling center hours Monday - Friday 7:00 am - 3:00 pm)"," Service/Intake (626) 813-5245 Ext.323,  FAX (626) 814-3590",https://www.baldwinpark.com/recreation/facilities/senior-center,,,71452,"Julia McNeill Senior Center at Morgan Park; The Baldwin Park Recreation and Community Services Department provides counseling services, emergency food, health services, personal goods, services for older adults, transportation and youth services for people who live in Baldwin Park including specialized services for senior citizens and for youth.",91706,http://egis3.lacounty.gov/lms/?p=71452,publish,34.08684612,-117.96341824,2016/04/27 13:20:10+00,seniorcenter@baldwinpark.com,,6572746.80418864,1853987.38350905
-118.263501656364,34.0696966670014,64942,211,,Health and Mental Health,Hospitals and Medical Centers,,,"Filipino-American Service Group, Inc. - Community Wellness Center",1711 W Temple St,6th Fl.,Los Angeles,CA,"Monday through Friday, 8:00am to 4:00pm. ","Service/Intake (213) 483-9804
(213) 483-9804


",http://www.fasgi.org,,,71499,"The agency provides community services, health services, services for older adults and shelter to homeless adults with health and mental health issues who live in Los Angeles County area.",90026,http://egis3.lacounty.gov/lms/?p=71499,publish,34.0696967,-118.2635016,2016/02/04 13:48:31+00,,,6481869.23528796,1847848.96107465
-118.263459455926,34.0696603867803,64989,211,,Health and Mental Health,Hospitals and Medical Centers,,,Silver Lake Medical Center,1711 W Temple St,,Los Angeles,CA,"Monday through Sunday, 24 hours per day ","Main Number Service/Intake (213) 989-6100, Admitting Office Administrative (213) 484-3200, Mental Health Referral Service/Intake (888) 819-9888, Urgent Care Center Service/Intake (213) 989-6100 Ext.3162",http://www.silverlakemc.com,,,71542,"Welcome to our website. Silver Lake Medical Center is a 212-bed hospital offering a wide variety of services for both body and mind. Our hospital is accredited by the leading hospital accrediting organization in the country. We strive daily to earn a reputation for <strong>providing high quality healthcare in a safe, caring and compassionate manner</strong>. While we hope that you will not need our services, we also hope that you will choose or recommend Silver Lake Medical Center should the need arise.",90026,http://egis3.lacounty.gov/lms/?p=71542,publish,34.06966042,-118.2634594,2016/02/05 10:25:53+00,,,6481881.98099738,1847835.72455256
-118.103591757117,34.1022675664963,65621,211,,Health and Mental Health,Hospitals and Medical Centers,,,Dreamweaver Medical Associates,330 W. Las Tunas Dr,Suite 1,San Gabriel,CA,"Monday through Friday, 8:00am to 5:00pm. 

Saturday & Sunday: Closed
","Service/Intake (626) 284-3300
(626) 284 - 3311
",http://www.dreamweavermedicalassociates.com/,,,71837,The agency provides health services for children ages 0 to 19 who are uninsured and people who are uninsured and live in San Gabriel Valley.,91776,http://egis3.lacounty.gov/lms/?p=71837,publish,34.1022676,-118.1035917,2016/02/03 17:40:24+00,,,6530309.91071613,1859613.69213831
-118.242779626637,33.9235299073758,68050,,,Health and Mental Health,Hospitals and Medical Centers,,"Martin Luther King, Jr. Community Hospital",Martin Luther King Jr. Community Hospital,"1680 E. 120th Street,",,Los Angeles,CA,24/7,(424)338-8000,http://www.mlkcommunityhospital.org,,,76520,"The hospital has 131 beds providing general acute care. It features a 21-bed emergency department, a critical care unit, and labor and delivery services.",90059,http://egis3.lacounty.gov/lms/?p=76520,publish,33.92352994,-118.24277957,2016/01/15 14:55:10+00,,,6488016.38539521,1794640.2043034
-118.242779626637,33.9235299073758,68051,,,Health and Mental Health,Hospitals and Medical Centers,911 Receiving,"Martin Luther King, Jr. Community Hospital",Martin Luther King Jr. Community Hospital,"1680 E. 120th Street,",,Los Angeles,CA,24/7,(424)338-8000,http://www.mlkcommunityhospital.org,,,76520,"The hospital has 131 beds providing general acute care. It features a 21-bed emergency department, a critical care unit, and labor and delivery services.",90059,http://egis3.lacounty.gov/lms/?p=76520,publish,33.92352994,-118.24277957,2016/01/15 14:55:10+00,,,6488016.38539521,1794640.2043034
-118.242779626637,33.9235299073758,68052,,,Health and Mental Health,Hospitals and Medical Centers,Perinatal,"Martin Luther King, Jr. Community Hospital",Martin Luther King Jr. Community Hospital,"1680 E. 120th Street,",,Los Angeles,CA,24/7,(424)338-8000,http://www.mlkcommunityhospital.org,,,76520,"The hospital has 131 beds providing general acute care. It features a 21-bed emergency department, a critical care unit, and labor and delivery services.",90059,http://egis3.lacounty.gov/lms/?p=76520,publish,33.92352994,-118.24277957,2016/01/15 14:55:10+00,,,6488016.38539521,1794640.2043034
-117.967521057145,34.0630325672068,71330,,,Health and Mental Health,Hospitals and Medical Centers,,Kindred Hospital,Kindred Hospital - Baldwin Park,14148 Francisquito Avenue,,Baldwin Park,CA,"24 hours a day, 7 days at week.",626.388.2700,http://www.khbaldwinpark.com/contact-us/,,,80707,"Our 91-bed transitional care hospital is located in the city of Baldwin Park and is easily accessible from the 57, 10, and 605 freeways. We have 8 Intensive Care Unit beds and 83 Medical-Surgical/Telemetry beds. We are licensed by the State of California and certified by the Centers of Medicare &amp; Medicaid Services. Our hospital provides specialized, long-term acute care to medically complex patients who require continued care and extended recovery time.",91706,http://egis3.lacounty.gov/lms/?p=80707,publish,34.0630326,-117.967521,2016/02/01 14:17:08+00,,,6571507.34308489,1845320.76304705
-117.967521057145,34.0630325672068,71331,,,Health and Mental Health,Hospitals and Medical Centers,Acute Care,Kindred Hospital,Kindred Hospital - Baldwin Park,14148 Francisquito Avenue,,Baldwin Park,CA,"24 hours a day, 7 days at week.",626.388.2700,http://www.khbaldwinpark.com/contact-us/,,,80707,"Our 91-bed transitional care hospital is located in the city of Baldwin Park and is easily accessible from the 57, 10, and 605 freeways. We have 8 Intensive Care Unit beds and 83 Medical-Surgical/Telemetry beds. We are licensed by the State of California and certified by the Centers of Medicare &amp; Medicaid Services. Our hospital provides specialized, long-term acute care to medically complex patients who require continued care and extended recovery time.",91706,http://egis3.lacounty.gov/lms/?p=80707,publish,34.0630326,-117.967521,2016/02/01 14:17:08+00,,,6571507.34308489,1845320.76304705
-118.013351746849,33.916546657242,71332,,,Health and Mental Health,Hospitals and Medical Centers,,Kindred Hospital,Kindred Hospital - La Mirada,14900 E. Imperial Highway ,,La Mirada,CA,"24 hours at day, 7 days at week.",562.944.1900,,,,80709,Kindred Hospitals are a part of Kindred Healthcare’s nationwide network of transitional care hospitals and inpatient rehabilitation hospitals. We are a specialty hospital providing long-term acute care to medically complex patients who require continued care and extended recovery time.,90638,http://egis3.lacounty.gov/lms/?p=80709,publish,33.91654669,-118.01335169,2016/04/27 10:05:46+00,,,6557619.38267189,1792010.16494407
-118.193030566489,33.8073070071793,71335,,,Health and Mental Health,Hospitals and Medical Centers,,,College Medical Center,2776 Pacific Avenue ,,Long Beach,CA,"24 hours a day, 7 days a week.",(562) 997-2000 ,,,,80713,"For acute inpatient services we provide Medical, Surgical, Obstetrics, and Critical Care. We also provide clinic services at the Family Clinic, which is located across the street from the hospital. College Medical Center also provides Behavioral Health services for inpatients as well as a Partial Hospitalization Program. We are very proud that College Medical Center is now focused on serving the needs of the residents of Long Beach and surrounding communities.",90806,http://egis3.lacounty.gov/lms/?p=80713,publish,33.80730704,-118.19303051,2016/02/01 15:06:47+00,,,6503027.9049128,1752311.18036582
-118.193030566489,33.8073070071793,71336,,,Health and Mental Health,Hospitals and Medical Centers,911 Receiving,,College Medical Center,2776 Pacific Avenue ,,Long Beach,CA,"24 hours a day, 7 days a week.",(562) 997-2000 ,,,,80713,"For acute inpatient services we provide Medical, Surgical, Obstetrics, and Critical Care. We also provide clinic services at the Family Clinic, which is located across the street from the hospital. College Medical Center also provides Behavioral Health services for inpatients as well as a Partial Hospitalization Program. We are very proud that College Medical Center is now focused on serving the needs of the residents of Long Beach and surrounding communities.",90806,http://egis3.lacounty.gov/lms/?p=80713,publish,33.80730704,-118.19303051,2016/02/01 15:06:47+00,,,6503027.9049128,1752311.18036582
-118.193030566489,33.8073070071793,71337,,,Health and Mental Health,Hospitals and Medical Centers,Acute Care,,College Medical Center,2776 Pacific Avenue ,,Long Beach,CA,"24 hours a day, 7 days a week.",(562) 997-2000 ,,,,80713,"For acute inpatient services we provide Medical, Surgical, Obstetrics, and Critical Care. We also provide clinic services at the Family Clinic, which is located across the street from the hospital. College Medical Center also provides Behavioral Health services for inpatients as well as a Partial Hospitalization Program. We are very proud that College Medical Center is now focused on serving the needs of the residents of Long Beach and surrounding communities.",90806,http://egis3.lacounty.gov/lms/?p=80713,publish,33.80730704,-118.19303051,2016/02/01 15:06:47+00,,,6503027.9049128,1752311.18036582
-118.362449785983,34.0574488466531,71339,,,Health and Mental Health,Hospitals and Medical Centers,,,Miracle Mile Medical Center,"6000 San Vicente Blvd,",,Los Angeles,CA,Mon 6:30 PM to 8:00 PM,(323) 930-1040 ,http://miraclemilemedicalcenter.com/department-services/,,,80718,"Welcome to Miracle Mile Medical Center (MMMC). We are located in the heart of the beautiful Miracle Mile District. Our facility is dedicated to providing quality, clinical care in a compassionate and warm atmosphere. Founded in 2004, MMMC offers inpatient, outpatient and specialized services to the community.",90036,http://egis3.lacounty.gov/lms/?p=80718,publish,34.05744888,-118.36244973,2016/02/01 16:00:03+00,,,6451886.97208989,1843485.07577357
-118.362449785983,34.0574488466531,71340,,,Health and Mental Health,Hospitals and Medical Centers,Acute Care,,Miracle Mile Medical Center,"6000 San Vicente Blvd,",,Los Angeles,CA,Mon 6:30 PM to 8:00 PM,(323) 930-1040 ,http://miraclemilemedicalcenter.com/department-services/,,,80718,"Welcome to Miracle Mile Medical Center (MMMC). We are located in the heart of the beautiful Miracle Mile District. Our facility is dedicated to providing quality, clinical care in a compassionate and warm atmosphere. Founded in 2004, MMMC offers inpatient, outpatient and specialized services to the community.",90036,http://egis3.lacounty.gov/lms/?p=80718,publish,34.05744888,-118.36244973,2016/02/01 16:00:03+00,,,6451886.97208989,1843485.07577357
-118.049255056796,33.9697942672178,71341,,,Health and Mental Health,Hospitals and Medical Centers,,PIH Health,PIH Health Hospital - Downey,,,,,"8 am to 7 pm, and 8 pm to 7 am
Seven days a week
",(562)904-5000,,,,80724,"We’re a nonprofit, regional healthcare network with two hospitals, numerous outpatient medical offices, a multispecialty medical (physician) group, home healthcare services and hospice care, as well as heart, cancer and emergency services. <a href=""http://www.pihhealth.org/about/our-leadership/"">Our leadership</a> is dedicated to putting patients first—a cornerstone of our <a href=""http://www.pihhealth.org/about/our-mission-vision-values/"">mission, vision and values</a>—as we deliver top-quality healthcare.",,http://egis3.lacounty.gov/lms/?p=80724,publish,33.9697943,-118.049255,2016/04/27 10:04:01+00,,,6546735.69020046,1811391.53234923
-118.273654756141,34.0638175671993,71342,,,Health and Mental Health,Hospitals and Medical Centers,,Verity,Saint Vincent Medical Center,2131 West Third Street,,Los Angeles,CA,"GENERAL ACUTE CARE
8:30 a.m. – 8:30 p.m.","Non-Emergency: (213) 484-7111
1 800-735-2929 (TDD Access)
Braille Institute at 323-663-1111
",https://stvincent.verity.org/,,,80727,"St. Vincent Medical Center is committed to improving the health of individuals as well as the surrounding communities by providing quality, patient-centered, health services. The focus is always on healing and health improvement through services and technologies that are accessible, coordinated and efficient, all delivered with compassion.",90057,http://egis3.lacounty.gov/lms/?p=80727,publish,34.0638176,-118.2736547,2016/02/02 11:58:10+00,,,6478788.56592439,1845717.66743697
-118.273654756141,34.0638175671993,71343,,,Health and Mental Health,Hospitals and Medical Centers,911 Receiving,Verity,Saint Vincent Medical Center,2131 West Third Street,,Los Angeles,CA,"GENERAL ACUTE CARE
8:30 a.m. – 8:30 p.m.","Non-Emergency: (213) 484-7111
1 800-735-2929 (TDD Access)
Braille Institute at 323-663-1111
",https://stvincent.verity.org/,,,80727,"St. Vincent Medical Center is committed to improving the health of individuals as well as the surrounding communities by providing quality, patient-centered, health services. The focus is always on healing and health improvement through services and technologies that are accessible, coordinated and efficient, all delivered with compassion.",90057,http://egis3.lacounty.gov/lms/?p=80727,publish,34.0638176,-118.2736547,2016/02/02 11:58:10+00,,,6478788.56592439,1845717.66743697
-118.273654756141,34.0638175671993,71344,,,Health and Mental Health,Hospitals and Medical Centers,Acute Care,Verity,Saint Vincent Medical Center,2131 West Third Street,,Los Angeles,CA,"GENERAL ACUTE CARE
8:30 a.m. – 8:30 p.m.","Non-Emergency: (213) 484-7111
1 800-735-2929 (TDD Access)
Braille Institute at 323-663-1111
",https://stvincent.verity.org/,,,80727,"St. Vincent Medical Center is committed to improving the health of individuals as well as the surrounding communities by providing quality, patient-centered, health services. The focus is always on healing and health improvement through services and technologies that are accessible, coordinated and efficient, all delivered with compassion.",90057,http://egis3.lacounty.gov/lms/?p=80727,publish,34.0638176,-118.2736547,2016/02/02 11:58:10+00,,,6478788.56592439,1845717.66743697
-117.834659357075,34.0976118670659,71345,LA County Department of Health Services,,Health and Mental Health,Hospitals and Medical Centers,,Prime Healthcare Services,San Dimas Community Hospital,"1350 W Covina Blvd, ",,San Dimas,CA,"24 hours a day, 7 days a week.","For appointments/general questions, call us at (909) 599-6811.",http://www.sandimashospital.com/,,,80729,"<strong>San Dimas Community Hospital</strong> a subsidiary of <a class=""contentlinks"" href=""http://www.primehealthcare.com/"" target=""_blank"">Prime Healthcare Services</a>, is a 101-bed community hospital centrally located in beautiful Southern <strong>San Dimas Hospital</strong>, a subsidiary of <a class=""contentlinks"" title=""Prime Healthcare Services Homepage"" href=""http://www.primehealthcare.com/"" target=""_blank"">Prime Healthcare Services</a>, is a 101 bed facility located in the heart of San Dimas. From the day we opened our doors in 1971, our focus has been to provide high quality health care services to the communities we serve. The hospital provides many advanced services for a hospital its size, including 24-hour emergency services with shorter wait times, a family birth center, orthopedics, cardiopulmonary and <a href=""http://www.sandimashospital.com/Services/Medical-Services.aspx#Gastro"">gastrointestinal services</a>. San Dimas Community Hospital is staffed by over 400 registered nurses, technicians and support personnel who provide care in a convenient, compassionate and cost-effective manner. California. The hospital serves the needs of the communities of San Dimas.",91773 ,http://egis3.lacounty.gov/lms/?p=80729,publish,34.0976119,-117.8346593,2016/02/02 12:11:08+00,,,6611726.85319689,1857944.40938765
-117.834659357075,34.0976118670659,71346,LA County Department of Health Services,,Health and Mental Health,Hospitals and Medical Centers,911 Receiving,Prime Healthcare Services,San Dimas Community Hospital,"1350 W Covina Blvd, ",,San Dimas,CA,"24 hours a day, 7 days a week.","For appointments/general questions, call us at (909) 599-6811.",http://www.sandimashospital.com/,,,80729,"<strong>San Dimas Community Hospital</strong> a subsidiary of <a class=""contentlinks"" href=""http://www.primehealthcare.com/"" target=""_blank"">Prime Healthcare Services</a>, is a 101-bed community hospital centrally located in beautiful Southern <strong>San Dimas Hospital</strong>, a subsidiary of <a class=""contentlinks"" title=""Prime Healthcare Services Homepage"" href=""http://www.primehealthcare.com/"" target=""_blank"">Prime Healthcare Services</a>, is a 101 bed facility located in the heart of San Dimas. From the day we opened our doors in 1971, our focus has been to provide high quality health care services to the communities we serve. The hospital provides many advanced services for a hospital its size, including 24-hour emergency services with shorter wait times, a family birth center, orthopedics, cardiopulmonary and <a href=""http://www.sandimashospital.com/Services/Medical-Services.aspx#Gastro"">gastrointestinal services</a>. San Dimas Community Hospital is staffed by over 400 registered nurses, technicians and support personnel who provide care in a convenient, compassionate and cost-effective manner. California. The hospital serves the needs of the communities of San Dimas.",91773 ,http://egis3.lacounty.gov/lms/?p=80729,publish,34.0976119,-117.8346593,2016/02/02 12:11:08+00,,,6611726.85319689,1857944.40938765
-117.834659357075,34.0976118670659,71347,LA County Department of Health Services,,Health and Mental Health,Hospitals and Medical Centers,Acute Care,Prime Healthcare Services,San Dimas Community Hospital,"1350 W Covina Blvd, ",,San Dimas,CA,"24 hours a day, 7 days a week.","For appointments/general questions, call us at (909) 599-6811.",http://www.sandimashospital.com/,,,80729,"<strong>San Dimas Community Hospital</strong> a subsidiary of <a class=""contentlinks"" href=""http://www.primehealthcare.com/"" target=""_blank"">Prime Healthcare Services</a>, is a 101-bed community hospital centrally located in beautiful Southern <strong>San Dimas Hospital</strong>, a subsidiary of <a class=""contentlinks"" title=""Prime Healthcare Services Homepage"" href=""http://www.primehealthcare.com/"" target=""_blank"">Prime Healthcare Services</a>, is a 101 bed facility located in the heart of San Dimas. From the day we opened our doors in 1971, our focus has been to provide high quality health care services to the communities we serve. The hospital provides many advanced services for a hospital its size, including 24-hour emergency services with shorter wait times, a family birth center, orthopedics, cardiopulmonary and <a href=""http://www.sandimashospital.com/Services/Medical-Services.aspx#Gastro"">gastrointestinal services</a>. San Dimas Community Hospital is staffed by over 400 registered nurses, technicians and support personnel who provide care in a convenient, compassionate and cost-effective manner. California. The hospital serves the needs of the communities of San Dimas.",91773 ,http://egis3.lacounty.gov/lms/?p=80729,publish,34.0976119,-117.8346593,2016/02/02 12:11:08+00,,,6611726.85319689,1857944.40938765
-118.39694295652,34.0231952664245,71348,,,Health and Mental Health,Hospitals and Medical Centers,,,Southern California Hospital at Culver City,3828 Delmas Ter  ,,Culver City,CA,"24 hours a day, 7 days a week.","(310) 836-7001


",http://sch-culvercity.com/,,,80733,"<p class=""paragraph_style_6"">From the day it opened as an 8-bed clinic over eighty years ago, <a class=""style"" title=""http://www.sch-culvercity.com/Default.aspx"" href=""http://www.sch-culvercity.com/"">Southern California Hospital at Culver City</a> has dedicated itself to providing quality care to the Culver City and West Los Angeles communities. Now at 420 beds, Southern California Hospital at Culver City recently received recognition for its efforts from DNV Healthcare, Inc.</p>
<p class=""paragraph_style_6"">We offer a wide range of inpatient and outpatient services as well as rehabilitation, psychiatric care and chemical dependency. We also offer a 24 hour emergency room staffed by board certified emergency physicians and nurse specialists.</p>",90232,http://egis3.lacounty.gov/lms/?p=80733,publish,34.0231953,-118.3969429,2016/02/02 13:21:01+00,,,6441390.07051155,1831059.08651797
-118.39694295652,34.0231952664245,71349,,,Health and Mental Health,Hospitals and Medical Centers,911 Receiving,,Southern California Hospital at Culver City,3828 Delmas Ter  ,,Culver City,CA,"24 hours a day, 7 days a week.","(310) 836-7001


",http://sch-culvercity.com/,,,80733,"<p class=""paragraph_style_6"">From the day it opened as an 8-bed clinic over eighty years ago, <a class=""style"" title=""http://www.sch-culvercity.com/Default.aspx"" href=""http://www.sch-culvercity.com/"">Southern California Hospital at Culver City</a> has dedicated itself to providing quality care to the Culver City and West Los Angeles communities. Now at 420 beds, Southern California Hospital at Culver City recently received recognition for its efforts from DNV Healthcare, Inc.</p>
<p class=""paragraph_style_6"">We offer a wide range of inpatient and outpatient services as well as rehabilitation, psychiatric care and chemical dependency. We also offer a 24 hour emergency room staffed by board certified emergency physicians and nurse specialists.</p>",90232,http://egis3.lacounty.gov/lms/?p=80733,publish,34.0231953,-118.3969429,2016/02/02 13:21:01+00,,,6441390.07051155,1831059.08651797
-118.39694295652,34.0231952664245,71350,,,Health and Mental Health,Hospitals and Medical Centers,Acute Care,,Southern California Hospital at Culver City,3828 Delmas Ter  ,,Culver City,CA,"24 hours a day, 7 days a week.","(310) 836-7001


",http://sch-culvercity.com/,,,80733,"<p class=""paragraph_style_6"">From the day it opened as an 8-bed clinic over eighty years ago, <a class=""style"" title=""http://www.sch-culvercity.com/Default.aspx"" href=""http://www.sch-culvercity.com/"">Southern California Hospital at Culver City</a> has dedicated itself to providing quality care to the Culver City and West Los Angeles communities. Now at 420 beds, Southern California Hospital at Culver City recently received recognition for its efforts from DNV Healthcare, Inc.</p>
<p class=""paragraph_style_6"">We offer a wide range of inpatient and outpatient services as well as rehabilitation, psychiatric care and chemical dependency. We also offer a 24 hour emergency room staffed by board certified emergency physicians and nurse specialists.</p>",90232,http://egis3.lacounty.gov/lms/?p=80733,publish,34.0231953,-118.3969429,2016/02/02 13:21:01+00,,,6441390.07051155,1831059.08651797
-118.325143955896,34.096445166421,71351,,,Health and Mental Health,Hospitals and Medical Centers,,,Southern California Hospital at Hollywood,6245 De Longpre Avenue ,,Hollywood,CA,"5:30am to 7:30pm, Monday through Friday",323-462-2271,http://www.sch-hollywood.com/,,,80738,"Welcome to Southern California Hospital at Hollywood, a hospital and healthcare system located in Hollywood, California. As a full service community hospital, we pride ourselves in having an extremely distinguished physician and nursing staff offering a comprehensive range of medical services, including general acute care hospital services, inpatient and outpatient surgery, ambulatory urgent care and general medical/surgical care and intensive care.",90028,http://egis3.lacounty.gov/lms/?p=80738,publish,34.0964452,-118.3251439,2016/02/03 11:38:45+00,,,6463232.49664289,1857637.8578354
